tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-09-16 19:38:07	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	257.4		g	68.4	8.49e-07	16	1	1.48e-08	2.73e-08	9.54e-09	u	273	0	0	673.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-09-19 14:44:22	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	255.2		g	67.8	7.54e-07	17	1	2.37e-08	2.45e-08	6.88e-09	u	273	0	0	698.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-09-25 11:09:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	255.7		g	67.3	7.33e-07	18	1	8.74e-09	2.38e-08	9.71e-09	u	273	0	0	723.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-09-25 21:48:43	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	255.4		g	66.5	6.65e-07	19	1	7.11e-09	2.07e-08	1.00e-08	u	273	0	0	748.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-09-26 15:32:49	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	253.8		g	65.3	5.84e-07	20	1	8.00e-09	1.86e-08	7.44e-09	u	273	0	0	773.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-09-30 13:38:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.9	250.6		g	63.3	4.76e-07	21	1	1.47e-08	1.89e-08	5.16e-09	u	273	0	0	793.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-10-03 14:48:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	246.5		g	60.2	3.71e-07	22	1	6.07e-09	1.39e-08	4.27e-09	u	273	0	0	813.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-10-09 12:59:46	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.5	241.4		g	50.3	2.13e-07	23	1	3.72e-09	1.20e-08	4.49e-09	u	273	0	0	823.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-10-09 20:44:13	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.0	236.9		g	42.8	1.96e-07	24	1	1.85e-09	9.65e-09	4.77e-09	u	273	0	0	833.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-10-10 12:34:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.0	235.8		g	42.7	2.04e-07	25	1	1.71e-09	1.08e-08	4.04e-09	u	273	0	0	843.0
This study	unknown	PI44-1	PI44	PI44-1b	PI44-1b:LP-DIR-T	hargrave 2014-10-10 20:02:51	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.5	228.8		g	40.3	1.87e-07	26	1	1.97e-09	1.15e-08	3.76e-09	u	273	0	0	853.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-08-26 17:00:40	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	0.6	243.2		g	69.5	1.19e-06	1	1	1.01e-08	1.02e-08	5.07e-09	u	273	0	0	298.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-08-28 12:13:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	244.5		g	69.5	1.17e-06	2	1	1.36e-08	6.18e-09	4.78e-09	u	273	0	0	323.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-08-28 20:10:10	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	246.0		g	69.7	1.15e-06	3	1	1.23e-08	6.75e-09	5.51e-09	u	273	0	0	348.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-08-30 14:02:04	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	247.4		g	70.0	1.13e-06	4	1	1.82e-08	8.02e-09	4.15e-09	u	273	0	0	373.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-08-30 20:04:25	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.2	252.9		g	70.0	1.11e-06	5	1	3.47e-09	4.49e-09	5.29e-09	u	273	0	0	398.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-01 14:19:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.3	252.0		g	70.2	1.09e-06	6	1	4.26e-09	4.11e-09	4.65e-09	u	273	0	0	423.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-02 10:24:30	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.6	254.9		g	70.4	1.05e-06	7	1	8.51e-09	7.79e-09	4.00e-09	u	273	0	0	448.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-02 17:01:15	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	255.4		g	70.3	1.03e-06	8	1	1.00e-08	7.41e-09	4.56e-09	u	273	0	0	473.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-04 19:46:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.5	255.9		g	70.3	1.01e-06	9	1	7.04e-09	6.25e-09	4.26e-09	u	273	0	0	498.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-06 12:37:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	258.0		g	70.5	9.79e-07	10	1	1.18e-08	7.85e-09	3.07e-09	u	273	0	0	523.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-06 18:51:26	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	261.0		g	70.4	9.40e-07	11	1	1.42e-08	5.91e-09	3.13e-09	u	273	0	0	548.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-08 11:22:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.5	260.8		g	70.3	9.18e-07	12	1	6.79e-09	6.06e-09	3.27e-09	u	273	0	0	573.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-08 18:25:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	261.7		g	70.6	8.78e-07	13	1	9.60e-09	6.28e-09	2.26e-09	u	273	0	0	598.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-11 15:36:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	260.2		g	70.6	8.58e-07	14	1	1.28e-08	9.49e-09	4.04e-09	u	273	0	0	623.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-16 10:52:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.5	262.7		g	70.8	8.30e-07	15	1	6.42e-09	4.72e-09	2.69e-09	u	273	0	0	648.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-16 19:39:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.5	264.4		g	70.8	7.36e-07	16	1	5.21e-09	4.53e-09	3.03e-09	u	273	0	0	673.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-19 14:46:10	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	266.3		g	71.2	6.37e-07	17	1	8.10e-09	2.83e-09	2.97e-09	u	273	0	0	698.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-25 11:11:39	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	266.2		g	71.3	6.02e-07	18	1	6.54e-09	4.00e-09	3.10e-09	u	273	0	0	723.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-25 21:50:26	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.5	268.3		g	71.9	5.15e-07	19	1	3.47e-09	2.89e-09	2.73e-09	u	273	0	0	748.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-26 15:34:37	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	272.8		g	72.9	4.31e-07	20	1	5.53e-09	3.21e-09	2.32e-09	u	273	0	0	773.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-09-30 13:39:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	275.1		g	73.8	3.19e-07	21	1	5.22e-09	2.95e-09	2.03e-09	u	273	0	0	793.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-10-03 14:50:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	283.0		g	75.7	2.32e-07	22	1	2.57e-09	2.97e-09	1.59e-09	u	273	0	0	813.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-10-09 13:01:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	005.3		g	66.4	7.53e-08	23	1	8.62e-10	1.98e-09	9.19e-10	u	273	0	0	823.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-10-09 20:45:52	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	008.4		g	45.0	4.82e-08	24	1	9.73e-10	1.39e-09	6.91e-10	u	273	0	0	833.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-10-10 12:36:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.6	336.6		g	47.6	2.57e-08	25	1	4.80e-10	1.43e-09	7.03e-10	u	273	0	0	843.0
This study	unknown	PI44-2	PI44	PI44-2b	PI44-2b:LP-DIR-T	hargrave 2014-10-10 20:04:23	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.2	339.4		g	33.7	2.19e-08	26	1	5.89e-10	1.52e-09	1.63e-10	u	273	0	0	853.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-08-26 17:02:10	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	0.6	243.8		g	59.9	1.44e-06	1	1	1.33e-08	8.00e-09	4.11e-09	u	273	0	0	298.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-08-28 12:14:59	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	244.1		g	59.8	1.42e-06	2	1	2.27e-08	1.01e-08	6.33e-09	u	273	0	0	323.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-08-28 20:11:40	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	245.6		g	60.0	1.39e-06	3	1	2.06e-08	1.72e-08	8.21e-09	u	273	0	0	348.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-08-30 14:03:43	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	249.6		g	59.8	1.37e-06	4	1	2.84e-08	1.22e-08	7.35e-09	u	273	0	0	373.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-08-30 20:06:19	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.3	252.1		g	59.9	1.34e-06	5	1	6.53e-09	5.38e-09	6.46e-09	u	273	0	0	398.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-01 14:20:58	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	255.9		g	59.7	1.31e-06	6	1	4.98e-08	1.33e-08	7.85e-09	u	273	0	0	423.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-02 10:26:25	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	255.6		g	59.7	1.27e-06	7	1	2.27e-08	1.07e-08	5.52e-09	u	273	0	0	448.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-02 17:03:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	258.1		g	59.6	1.24e-06	8	1	4.72e-08	1.61e-08	8.00e-09	u	273	0	0	473.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-04 19:48:26	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	256.2		g	59.5	1.21e-06	9	1	2.59e-08	9.35e-09	4.93e-09	u	273	0	0	498.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-06 12:39:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.2	258.8		g	59.4	1.18e-06	10	1	2.35e-08	8.35e-09	5.35e-09	u	273	0	0	523.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-06 18:53:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	255.7		g	59.2	1.13e-06	11	1	3.47e-08	8.27e-09	5.48e-09	u	273	0	0	548.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-08 11:24:49	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	256.6		g	59.2	1.10e-06	12	1	1.94e-08	5.18e-09	3.78e-09	u	273	0	0	573.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-08 18:27:29	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.2	257.6		g	59.0	1.06e-06	13	1	2.10e-08	7.07e-09	4.90e-09	u	273	0	0	598.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-11 15:38:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	260.1		g	59.3	1.03e-06	14	1	2.25e-08	6.93e-09	4.20e-09	u	273	0	0	623.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-16 10:54:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	258.1		g	59.3	9.90e-07	15	1	1.98e-08	9.83e-09	5.90e-09	u	273	0	0	648.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-16 19:41:20	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	258.8		g	58.9	8.55e-07	16	1	9.94e-09	4.54e-09	4.36e-09	u	273	0	0	673.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-19 14:47:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.4	259.3		g	58.7	7.65e-07	17	1	1.74e-08	3.94e-09	5.40e-09	u	273	0	0	698.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-25 11:13:30	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	257.5		g	59.2	7.03e-07	18	1	3.01e-08	8.67e-09	3.34e-09	u	273	0	0	723.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-25 21:52:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	258.0		g	58.8	5.94e-07	19	1	1.08e-08	2.95e-09	2.87e-09	u	273	0	0	748.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-26 15:36:30	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.6	255.1		g	58.3	4.89e-07	20	1	4.22e-09	2.56e-09	2.47e-09	u	273	0	0	773.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-09-30 13:41:32	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.4	250.7		g	58.6	3.66e-07	21	1	8.56e-09	2.55e-09	1.97e-09	u	273	0	0	793.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-10-03 14:52:16	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	248.5		g	58.4	2.83e-07	22	1	4.67e-09	1.61e-09	1.65e-09	u	273	0	0	813.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-10-09 13:02:59	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.5	253.9		g	70.4	8.39e-08	23	1	2.30e-09	5.69e-10	1.01e-09	u	273	0	0	823.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-10-09 20:47:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	294.8		g	67.7	6.25e-08	24	1	3.22e-09	1.74e-09	9.67e-10	u	273	0	0	833.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-10-10 12:38:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	251.0		g	83.2	4.13e-08	25	1	4.77e-10	5.68e-10	6.76e-10	u	273	0	0	843.0
This study	unknown	PI44-3	PI44	PI44-3b	PI44-3b:LP-DIR-T	hargrave 2014-10-10 20:05:58	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	069.7		g	75.5	3.29e-08	26	1	8.48e-10	1.10e-09	1.06e-09	u	273	0	0	853.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-08-26 17:03:45	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	0.5	251.5		g	67.0	1.16e-06	1	1	8.45e-09	8.10e-09	3.53e-09	u	273	0	0	298.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-08-28 12:16:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.5	252.7		g	67.1	1.15e-06	2	1	5.92e-09	7.96e-09	4.88e-09	u	273	0	0	323.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-08-28 20:13:15	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.6	258.1		g	67.2	1.13e-06	3	1	7.63e-09	8.78e-09	3.09e-09	u	273	0	0	348.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-08-30 14:06:59	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	258.7		g	67.2	1.10e-06	4	1	2.98e-08	1.58e-08	3.88e-09	u	273	0	0	373.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-08-30 20:09:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.4	263.0		g	67.1	1.06e-06	5	1	3.52e-09	7.69e-09	4.45e-09	u	273	0	0	398.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-01 14:25:04	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	264.4		g	67.0	1.02e-06	6	1	1.35e-08	7.44e-09	3.81e-09	u	273	0	0	423.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-02 10:29:34	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	266.7		g	66.9	9.76e-07	7	1	9.12e-09	7.74e-09	3.24e-09	u	273	0	0	448.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-02 17:06:17	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.6	269.9		g	66.7	9.48e-07	8	1	6.64e-09	8.12e-09	3.97e-09	u	273	0	0	473.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-04 19:51:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	271.1		g	66.9	9.25e-07	9	1	1.35e-08	1.16e-08	3.05e-09	u	273	0	0	498.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-06 12:42:52	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	269.1		g	66.6	8.96e-07	10	1	9.69e-09	9.26e-09	3.22e-09	u	273	0	0	523.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-06 18:56:25	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	268.6		g	66.2	8.57e-07	11	1	1.19e-08	6.82e-09	1.94e-09	u	273	0	0	548.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-08 11:28:04	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	267.8		g	66.2	8.33e-07	12	1	8.40e-09	8.92e-09	2.00e-09	u	273	0	0	573.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-08 18:30:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	268.9		g	66.3	7.96e-07	13	1	1.08e-08	9.61e-09	2.14e-09	u	273	0	0	598.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-11 15:41:48	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	269.9		g	66.3	7.69e-07	14	1	1.37e-08	7.23e-09	2.08e-09	u	273	0	0	623.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-16 10:57:16	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	270.0		g	66.2	7.35e-07	15	1	7.30e-09	6.97e-09	1.27e-09	u	273	0	0	648.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-16 19:42:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.2	270.2		g	65.4	6.40e-07	16	1	1.33e-08	3.97e-09	2.03e-09	u	273	0	0	673.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-19 14:49:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.4	270.9		g	64.6	5.93e-07	17	1	1.43e-08	4.11e-09	3.61e-09	u	273	0	0	698.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-25 11:15:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	269.8		g	64.8	5.39e-07	18	1	1.19e-08	2.60e-09	1.90e-09	u	273	0	0	723.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-25 21:54:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	268.8		g	64.4	4.65e-07	19	1	1.00e-08	3.08e-09	1.85e-09	u	273	0	0	748.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-26 15:38:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.6	264.5		g	64.1	3.90e-07	20	1	2.28e-09	3.93e-09	8.68e-10	u	273	0	0	773.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-09-30 13:44:42	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.9	260.9		g	62.6	3.05e-07	21	1	9.89e-09	1.80e-09	1.44e-09	u	273	0	0	793.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-10-03 14:54:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	257.3		g	60.5	2.34e-07	22	1	9.90e-09	1.46e-09	1.20e-09	u	273	0	0	813.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-10-09 13:04:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	217.9		g	33.9	5.80e-08	23	1	9.96e-10	1.79e-09	4.77e-10	u	273	0	0	823.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-10-09 20:49:30	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	200.8		g	15.8	5.65e-08	24	1	7.12e-10	2.34e-09	4.64e-10	u	273	0	0	833.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-10-10 12:40:19	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.6	195.9		g	06.2	6.15e-08	25	1	5.00e-10	1.66e-09	3.63e-10	u	273	0	0	843.0
This study	unknown	PI44-4	PI44	PI44-4b	PI44-4b:LP-DIR-T	hargrave 2014-10-10 20:07:51	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	202.1		g	-02.7	5.51e-08	26	1	5.91e-10	1.65e-09	7.61e-10	u	273	0	0	853.0
This study	unknown	PI44-5	PI44	PI44-5b	PI44-5b:LP-DIR-T	hargrave 2014-08-26 17:05:23	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	1.4	260.2		g	67.2	1.07e-06	1	1	2.46e-08	6.17e-09	4.62e-09	u	273	0	0	298.0
This study	unknown	PI44-5	PI44	PI44-5b	PI44-5b:LP-DIR-T	hargrave 2014-08-28 12:18:12	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.9	269.5		g	67.5	1.06e-06	2	1	3.48e-08	6.29e-09	5.02e-09	u	273	0	0	323.0
This study	unknown	PI44-5	PI44	PI44-5b	PI44-5b:LP-DIR-T	hargrave 2014-08-28 20:14:53	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.4	271.6		g	67.7	1.04e-06	3	1	5.76e-09	5.49e-09	4.83e-09	u	273	0	0	348.0
This study	unknown	PI44-5	PI44	PI44-5b	PI44-5b:LP-DIR-T	hargrave 2014-08-30 14:08:40	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	272.7		g	67.7	1.02e-06	4	1	1.36e-08	3.43e-09	3.08e-09	u	273	0	0	373.0
This study	unknown	PI44-5	PI44	PI44-5b	PI44-5b:LP-DIR-T	hargrave 2014-08-30 20:11:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	280.2		g	67.5	1.01e-06	5	1	1.66e-08	3.35e-09	5.07e-09	u	273	0	0	398.0
This study	unknown	PI44-5	PI44	PI44-5b	PI44-5b:LP-DIR-T	hargrave 2014-09-01 14:26:39	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.4	279.4		g	67.4	9.83e-07	6	1	2.25e-08	1.27e-08	5.02e-09	u	273	0	0	423.0
