tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-16 17:53:29	LT-NO:LP-DIR-T	pmagpy-3.2.1	4.1	149.8		g	45.3	5.97e-08	1	1	1.58e-09	2.98e-09	2.69e-09	u	273	0	0	273
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-18 16:32:07	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	63.7	147.1		b	40.1	2.84e-08	2	1	1.95e-08	1.26e-08	1.95e-08	u	273	0	0	77
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-18 17:35:01	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	4.6	149.3		g	44.0	5.66e-08	3	1	1.42e-09	3.27e-09	2.90e-09	u	273	0	0	77
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-19 17:32:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.8	151.8		g	44.1	5.58e-08	4	1	1.79e-09	3.12e-09	3.06e-09	u	273	0	0	323.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-21 21:16:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	148.1		g	40.7	5.32e-08	5	1	1.83e-09	1.75e-09	2.45e-09	u	273	0	0	348.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-24 08:47:20	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	34.0	144.1		b	35.5	2.56e-08	6	1	1.81e-08	1.31e-08	1.59e-08	u	273	0	0	373.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-24 10:23:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.1	148.4		g	39.2	5.08e-08	7	1	2.02e-09	1.49e-09	2.68e-09	u	273	0	0	373.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-24 16:10:56	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.6	149.2		g	36.6	4.77e-08	8	1	1.63e-09	1.34e-09	2.22e-09	u	273	0	0	398.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-25 11:28:26	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	53.5	146.7		b	33.2	2.33e-08	9	1	1.74e-08	1.14e-08	1.36e-08	u	273	0	0	423.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-25 14:19:26	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.1	149.7		g	36.9	4.64e-08	10	1	9.99e-10	2.16e-09	2.35e-09	u	273	0	0	423.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-26 12:48:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	81.9	147.8		b	33.3	2.17e-08	11	1	1.64e-08	1.03e-08	1.27e-08	u	273	0	0	448.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-26 14:10:51	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.7	154.9		g	37.1	4.28e-08	12	1	5.65e-10	5.29e-09	2.19e-09	u	273	0	0	448.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-26 18:49:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.6	149.8		g	37.3	3.87e-08	13	1	7.23e-10	2.19e-09	2.14e-09	u	273	0	0	473.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-09-28 18:40:36	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.5	147.9		g	37.3	3.58e-08	14	1	1.42e-09	4.40e-10	1.63e-09	u	273	0	0	498.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-01 10:59:24	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	17.5	144.9		b	35.2	1.68e-08	15	1	1.20e-08	8.45e-09	1.04e-08	u	273	0	0	523.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-01 12:18:48	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.7	152.1		g	37.5	3.36e-08	16	1	5.40e-10	2.16e-09	1.69e-09	u	273	0	0	523.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-05 17:52:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	45.5	147.5		b	33.7	1.52e-08	17	1	1.14e-08	7.28e-09	9.03e-09	u	273	0	0	548.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-05 19:09:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.5	152.1		g	37.8	3.06e-08	18	1	5.66e-10	1.47e-09	1.85e-09	u	273	0	0	548.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-06 01:26:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.8	150.7		g	38.1	2.77e-08	19	1	7.17e-10	1.15e-09	1.30e-09	u	273	0	0	573.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-06 06:02:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.5	150.9		g	38.4	2.40e-08	20	1	3.63e-10	1.94e-09	1.23e-09	u	273	0	0	598.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-06 11:48:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	14.7	148.0		b	35.6	1.04e-08	21	1	7.65e-09	4.78e-09	6.46e-09	u	273	0	0	623.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-06 13:45:39	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	48.9	149.5		b	35.7	1.03e-08	22	1	7.74e-09	4.56e-09	6.44e-09	u	273	0	0	623.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-08 12:23:17	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	72.2	147.3		b	37.2	8.41e-09	23	1	6.03e-09	3.88e-09	5.43e-09	u	273	0	0	648.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-08 13:42:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	60.5	146.6		b	37.0	8.41e-09	24	1	5.99e-09	3.96e-09	5.41e-09	u	273	0	0	648.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-08 13:48:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	153.7		g	44.7	1.67e-08	25	1	2.39e-10	8.22e-11	6.08e-11	u	273	0	0	648.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-10 15:26:24	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	76.5	145.4		b	38.7	6.72e-09	26	1	4.62e-09	3.19e-09	4.49e-09	u	273	0	0	673.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-10 16:48:56	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.9	151.4		g	42.9	1.33e-08	27	1	2.77e-10	9.31e-10	6.30e-10	u	273	0	0	673.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-13 10:13:41	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	24.0	144.5		b	41.0	5.20e-09	28	1	3.42e-09	2.44e-09	3.64e-09	u	273	0	0	698.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-13 11:43:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.8	152.9		g	44.5	1.02e-08	29	1	1.01e-10	1.45e-09	6.39e-10	u	273	0	0	698.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-13 15:56:05	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	57.0	143.8		b	42.9	3.82e-09	30	1	2.42e-09	1.77e-09	2.79e-09	u	273	0	0	723.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-13 17:24:22	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.1	152.3		g	47.1	7.58e-09	31	1	1.55e-10	7.94e-10	4.87e-10	u	273	0	0	723.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-16 17:40:47	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	19.6	144.1		b	46.9	2.46e-09	32	1	1.45e-09	1.05e-09	1.92e-09	u	273	0	0	748.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-18 08:23:46	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	64.8	144.2		b	46.9	2.45e-09	33	1	1.45e-09	1.05e-09	1.92e-09	u	273	0	0	748.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-19 13:29:02	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	73.5	160.2		b	56.5	2.44e-09	34	1	1.35e-09	4.89e-10	2.18e-09	u	273	0	0	748.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-19 13:40:32	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.7	150.3		g	51.7	4.85e-09	35	1	1.14e-10	5.90e-10	2.76e-10	u	273	0	0	748.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-19 17:31:49	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	65.0	313.5		b	20.5	1.16e-12	36	1	1.31e-12	1.70e-12	1.41e-12	u	273	0	0	773.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-19 19:07:49	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.7	154.3		g	62.9	3.13e-09	37	1	1.20e-10	2.13e-10	8.45e-11	u	273	0	0	773.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-20 12:34:04	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	36.6	165.4		b	76.1	7.29e-10	38	1	1.83e-10	4.62e-11	7.55e-10	u	273	0	0	798.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-20 13:55:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	10.8	208.8		g	79.4	1.07e-09	39	1	1.60e-10	1.16e-10	1.76e-10	u	273	0	0	798.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-26 13:29:07	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	58.6	336.8		b	-82.9	8.38e-11	40	1	1.68e-11	1.18e-11	8.97e-11	u	273	0	0	823.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-26 14:51:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	57.1	023.3		b	-81.9	6.00e-10	41	1	8.55e-11	3.45e-11	6.35e-10	u	273	0	0	823.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-26 15:33:07	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.2	332.9		g	76.7	1.05e-09	42	1	6.84e-11	7.15e-11	1.55e-10	u	273	0	0	823.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-29 09:53:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	61.9	020.3		b	88.2	1.81e-11	43	1	2.67e-12	1.79e-12	2.05e-11	u	273	0	0	833.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-29 11:30:24	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.4	336.8		g	53.5	6.88e-10	44	1	4.07e-11	4.08e-11	5.37e-11	u	273	0	0	833.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-29 15:54:40	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	34.3	186.7		b	-16.4	1.53e-12	45	1	1.06e-12	4.90e-13	4.60e-13	u	273	0	0	843.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-29 17:31:53	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.2	341.2		g	63.1	8.78e-10	46	1	8.50e-11	1.90e-11	3.97e-11	u	273	0	0	843.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-31 11:26:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	32.3	026.7		b	78.8	1.83e-10	47	1	4.49e-11	2.43e-11	1.82e-10	u	273	0	0	848.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-31 13:27:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	12.3	059.4		g	68.6	3.58e-10	48	1	2.89e-11	7.99e-11	2.77e-11	u	273	0	0	848.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-10-31 18:30:56	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	50.0	296.3		b	26.1	2.91e-10	49	1	1.24e-10	2.50e-10	1.37e-10	u	273	0	0	850.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-11-01 08:42:26	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	53.5	296.3		b	26.0	2.91e-10	50	1	1.24e-10	2.49e-10	1.37e-10	u	273	0	0	850.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-11-03 10:24:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.6	299.7		g	20.7	7.68e-10	51	1	9.87e-11	4.98e-11	6.87e-11	u	273	0	0	850.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-11-05 11:10:46	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	27.0	248.0		b	26.2	4.05e-10	52	1	1.47e-10	3.59e-10	1.89e-10	u	273	0	0	852.0
This study	unknown	PI22H-19	PI22H	PI22H-19a	PI22H-19a:LP-DIR-T	hargrave 2015-11-05 13:07:13	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	63.1	255.4		g	19.5	3.71e-10	53	1	9.61e-11	3.63e-10	1.32e-10	u	273	0	0	852.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-16 17:55:00	LT-NO:LP-DIR-T	pmagpy-3.2.1	2.9	150.1		g	36.2	5.88e-08	1	1	2.12e-09	1.13e-09	1.76e-09	u	273	0	0	273
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-18 16:35:10	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	2.4	146.9		g	35.7	5.73e-08	2	1	1.82e-09	1.08e-09	1.14e-09	u	273	0	0	77
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-19 17:35:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.5	146.9		g	35.4	5.61e-08	3	1	2.48e-09	2.13e-09	9.90e-10	u	273	0	0	323.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-21 21:17:55	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	144.9		g	34.2	5.33e-08	4	1	1.89e-09	1.16e-09	1.01e-09	u	273	0	0	348.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-24 08:48:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.7	142.8		g	33.7	5.07e-08	5	1	1.89e-09	1.08e-09	1.06e-09	u	273	0	0	373.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-24 16:12:53	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.4	140.1		g	32.7	4.82e-08	6	1	1.09e-09	3.45e-10	5.51e-10	u	273	0	0	398.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-25 11:31:34	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.4	140.7		g	32.6	4.71e-08	7	1	7.92e-10	4.51e-10	8.12e-10	u	273	0	0	423.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-26 12:49:56	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.0	139.8		g	31.9	4.34e-08	8	1	1.68e-09	1.25e-09	8.34e-10	u	273	0	0	448.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-26 18:53:23	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.2	141.7		g	32.2	3.75e-08	9	1	1.54e-09	1.27e-09	6.68e-10	u	273	0	0	473.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-09-28 18:44:32	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.1	140.9		g	32.2	3.42e-08	10	1	1.80e-09	1.55e-09	5.90e-10	u	273	0	0	498.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-01 11:02:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.9	141.0		g	32.2	3.19e-08	11	1	1.22e-09	9.24e-10	6.28e-10	u	273	0	0	523.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-05 17:55:16	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.8	138.1		g	31.6	2.86e-08	12	1	1.75e-09	1.61e-09	3.70e-10	u	273	0	0	548.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-06 01:30:41	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.4	140.0		g	31.1	2.62e-08	13	1	1.20e-09	9.59e-10	4.28e-10	u	273	0	0	573.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-06 06:05:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	140.8		g	30.7	2.27e-08	14	1	1.05e-09	7.48e-10	3.97e-10	u	273	0	0	598.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-06 11:51:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	140.0		g	31.0	1.94e-08	15	1	4.99e-10	3.14e-10	3.17e-10	u	273	0	0	623.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-08 12:26:25	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	141.7		g	30.7	1.55e-08	16	1	4.03e-10	2.34e-10	2.86e-10	u	273	0	0	648.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-10 15:29:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.5	141.6		g	31.0	1.26e-08	17	1	2.38e-10	1.77e-10	2.30e-10	u	273	0	0	673.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-13 10:16:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	142.0		g	31.0	9.56e-09	18	1	1.59e-10	3.09e-10	1.32e-10	u	273	0	0	698.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-13 15:59:13	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	146.4		g	29.4	6.93e-09	19	1	1.85e-10	9.93e-11	2.15e-10	u	273	0	0	723.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-16 17:43:46	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	52.7	153.2		b	26.2	2.19e-09	20	1	1.88e-09	9.50e-10	1.03e-09	u	273	0	0	748.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-18 08:25:39	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	36.8	176.8		b	00.1	3.56e-09	21	1	6.88e-11	1.68e-09	2.06e-09	u	273	0	0	748.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-19 13:30:48	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	157.7		g	29.0	4.37e-09	22	1	8.13e-11	1.12e-10	1.59e-10	u	273	0	0	748.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-19 17:34:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	166.6		g	27.9	2.63e-09	23	1	8.11e-11	4.99e-11	8.64e-11	u	273	0	0	773.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-20 12:37:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.8	183.5		g	24.5	1.31e-09	24	1	4.18e-11	2.14e-11	5.25e-11	u	273	0	0	798.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-26 13:32:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	57.5	203.7		b	09.3	3.02e-10	25	1	3.03e-10	1.24e-10	1.39e-10	u	273	0	0	823.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-26 14:54:05	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.0	208.5		g	15.1	6.25e-10	26	1	3.16e-11	5.71e-11	1.70e-11	u	273	0	0	823.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-29 09:56:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	19.6	161.1		b	10.5	1.48e-10	27	1	1.45e-10	4.93e-11	2.98e-11	u	273	0	0	833.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-29 11:32:43	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.6	195.0		g	20.3	2.27e-10	28	1	1.70e-11	2.70e-11	2.91e-12	u	273	0	0	833.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-29 15:57:47	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	47.7	195.4		b	14.0	1.89e-10	29	1	1.88e-10	5.34e-11	5.06e-11	u	273	0	0	843.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-29 17:34:07	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.6	208.4		g	12.7	3.53e-10	30	1	2.27e-11	3.48e-11	1.03e-11	u	273	0	0	843.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-31 11:29:53	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	42.0	106.9		b	18.5	1.91e-10	31	1	5.50e-11	1.84e-10	6.73e-11	u	273	0	0	848.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-31 13:29:15	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.4	112.0		g	11.5	2.92e-10	32	1	1.14e-11	5.68e-11	1.89e-11	u	273	0	0	848.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-10-31 18:34:07	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	39.5	179.1		b	10.1	2.31e-10	33	1	2.42e-10	8.35e-12	4.43e-11	u	273	0	0	850.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-11-01 08:44:19	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	62.0	179.3		b	10.2	2.30e-10	34	1	2.43e-10	8.81e-12	4.41e-11	u	273	0	0	850.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-11-03 10:26:47	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.3	193.8		g	14.1	4.96e-10	35	1	1.93e-11	4.51e-11	3.03e-11	u	273	0	0	850.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-11-05 11:13:55	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	9.4	272.4		b	12.4	4.32e-10	36	1	3.30e-11	6.26e-11	5.10e-11	u	273	0	0	852.0
This study	unknown	PI22H-20	PI22H	PI22H-20a	PI22H-20a:LP-DIR-T	hargrave 2015-11-05 13:09:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.5	281.1		g	06.8	4.19e-10	37	1	1.35e-11	6.66e-11	2.43e-11	u	273	0	0	852.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-16 17:56:35	LT-NO:LP-DIR-T	pmagpy-3.2.1	1.8	154.7		g	29.9	4.14e-08	1	1	8.35e-10	1.07e-09	2.71e-10	u	273	0	0	273
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-18 16:36:47	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	1.8	150.5		g	28.9	4.03e-08	2	1	9.00e-10	9.82e-10	2.67e-10	u	273	0	0	77
